Unnamed: 0,0,city,year,vehicle,direction,variable
mean_variable_annual,0.6007465752435482,pune,2021,truck,F,COUNT
month,0.050502393556373,pune,2021,truck,F,COUNT
day,0.0208880407374161,pune,2021,truck,F,COUNT
hour,0.105925153990903,pune,2021,truck,F,COUNT
day_of_week,0.0615051930230401,pune,2021,truck,F,COUNT
week_of_year,0.1252236124237145,pune,2021,truck,F,COUNT
quarter,0.0083737930639444,pune,2021,truck,F,COUNT
part_of_day,0.0029498310000903,pune,2021,truck,F,COUNT
FUNC_CLASS,0.0108844253680803,pune,2021,truck,F,COUNT
SPEED_CAT,0.0060120128482218,pune,2021,truck,F,COUNT
LANE_CAT,0.0069889687446677,pune,2021,truck,F,COUNT
mean_variable_annual,0.6229025400825491,pune,2021,truck,F,MEAN
month,0.0109958991627165,pune,2021,truck,F,MEAN
day,0.0048198862171891,pune,2021,truck,F,MEAN
hour,0.2352344036150158,pune,2021,truck,F,MEAN
day_of_week,0.0232730079247586,pune,2021,truck,F,MEAN
week_of_year,0.0649193600044776,pune,2021,truck,F,MEAN
quarter,0.0014728906532059,pune,2021,truck,F,MEAN
part_of_day,0.0202662382822656,pune,2021,truck,F,MEAN
FUNC_CLASS,0.0078366003487702,pune,2021,truck,F,MEAN
SPEED_CAT,0.0058329867888308,pune,2021,truck,F,MEAN
LANE_CAT,0.0024461869202205,pune,2021,truck,F,MEAN
mean_variable_annual,0.3317494816833121,ranchi,2021,car,F,COUNT
month,0.1018935763258815,ranchi,2021,car,F,COUNT
day,0.0177122380406189,ranchi,2021,car,F,COUNT
hour,0.1532019194685611,ranchi,2021,car,F,COUNT
day_of_week,0.0142470022878625,ranchi,2021,car,F,COUNT
week_of_year,0.2674048364662624,ranchi,2021,car,F,COUNT
quarter,0.021316050049087,ranchi,2021,car,F,COUNT
part_of_day,0.0015664229750394,ranchi,2021,car,F,COUNT
FUNC_CLASS,0.0419495002941161,ranchi,2021,car,F,COUNT
SPEED_CAT,0.0203278108552532,ranchi,2021,car,F,COUNT
LANE_CAT,0.0286311615540054,ranchi,2021,car,F,COUNT
mean_variable_annual,0.5679559934039197,ranchi,2021,car,F,MEAN
month,0.0498880331471391,ranchi,2021,car,F,MEAN
day,0.007291520552306,ranchi,2021,car,F,MEAN
hour,0.2094032726688661,ranchi,2021,car,F,MEAN
day_of_week,0.0338756123842388,ranchi,2021,car,F,MEAN
week_of_year,0.0815921125824579,ranchi,2021,car,F,MEAN
quarter,0.0054812213731438,ranchi,2021,car,F,MEAN
part_of_day,0.0168106570623371,ranchi,2021,car,F,MEAN
FUNC_CLASS,0.0151148886975792,ranchi,2021,car,F,MEAN
SPEED_CAT,0.005419374127349,ranchi,2021,car,F,MEAN
LANE_CAT,0.0071673140006624,ranchi,2021,car,F,MEAN
mean_variable_annual,0.403289857805231,ranchi,2021,truck,F,COUNT
month,0.0678752433768005,ranchi,2021,truck,F,COUNT
day,0.0148776100209959,ranchi,2021,truck,F,COUNT
hour,0.1731692142803569,ranchi,2021,truck,F,COUNT
day_of_week,0.0489705653239919,ranchi,2021,truck,F,COUNT
week_of_year,0.2252083910260487,ranchi,2021,truck,F,COUNT
quarter,0.0049297481856514,ranchi,2021,truck,F,COUNT
part_of_day,0.0017515421682328,ranchi,2021,truck,F,COUNT
FUNC_CLASS,0.0252224423987341,ranchi,2021,truck,F,COUNT
SPEED_CAT,0.0139273112243001,ranchi,2021,truck,F,COUNT
LANE_CAT,0.0207780741896561,ranchi,2021,truck,F,COUNT
mean_variable_annual,0.5770258829271462,ranchi,2021,truck,F,MEAN
month,0.0553553461089467,ranchi,2021,truck,F,MEAN
day,0.0096423970422799,ranchi,2021,truck,F,MEAN
hour,0.187161431399346,ranchi,2021,truck,F,MEAN
day_of_week,0.0298668553955129,ranchi,2021,truck,F,MEAN
week_of_year,0.0936256398239793,ranchi,2021,truck,F,MEAN
quarter,0.008314513801578,ranchi,2021,truck,F,MEAN
part_of_day,0.0156921418462198,ranchi,2021,truck,F,MEAN
FUNC_CLASS,0.0147214327732123,ranchi,2021,truck,F,MEAN
SPEED_CAT,0.0041962691597104,ranchi,2021,truck,F,MEAN
LANE_CAT,0.0043980897220682,ranchi,2021,truck,F,MEAN
mean_variable_annual,0.3758731865172279,rourkela,2021,car,F,COUNT
month,0.091380023017554,rourkela,2021,car,F,COUNT
day,0.0515393556597122,rourkela,2021,car,F,COUNT
hour,0.169974864960077,rourkela,2021,car,F,COUNT
day_of_week,0.0295923837776411,rourkela,2021,car,F,COUNT
week_of_year,0.1935275286739219,rourkela,2021,car,F,COUNT
quarter,0.0,rourkela,2021,car,F,COUNT
part_of_day,0.0,rourkela,2021,car,F,COUNT
FUNC_CLASS,0.0398816725179198,rourkela,2021,car,F,COUNT
SPEED_CAT,0.0383845400744503,rourkela,2021,car,F,COUNT
LANE_CAT,0.0098464448014954,rourkela,2021,car,F,COUNT
mean_variable_annual,0.6544762658300578,rourkela,2021,car,F,MEAN
month,0.0181770604254508,rourkela,2021,car,F,MEAN
day,0.0247028385511552,rourkela,2021,car,F,MEAN
hour,0.1205457470514205,rourkela,2021,car,F,MEAN
day_of_week,0.0362806285244758,rourkela,2021,car,F,MEAN
week_of_year,0.0729639163944727,rourkela,2021,car,F,MEAN
quarter,0.0012032298153191,rourkela,2021,car,F,MEAN
part_of_day,0.0077135909295109,rourkela,2021,car,F,MEAN
FUNC_CLASS,0.0329928838194081,rourkela,2021,car,F,MEAN
SPEED_CAT,0.0046520360586554,rourkela,2021,car,F,MEAN
LANE_CAT,0.0262918026000733,rourkela,2021,car,F,MEAN
mean_variable_annual,0.4820692407547674,rourkela,2021,truck,F,COUNT
month,0.1599587587266809,rourkela,2021,truck,F,COUNT
day,0.034752523283616,rourkela,2021,truck,F,COUNT
hour,0.1328760308690687,rourkela,2021,truck,F,COUNT
day_of_week,0.0322945626838714,rourkela,2021,truck,F,COUNT
week_of_year,0.1015765454350416,rourkela,2021,truck,F,COUNT
quarter,0.0085889043358338,rourkela,2021,truck,F,COUNT
part_of_day,0.0019778902262558,rourkela,2021,truck,F,COUNT
FUNC_CLASS,0.0341534081676708,rourkela,2021,truck,F,COUNT
SPEED_CAT,0.0068218140927108,rourkela,2021,truck,F,COUNT
LANE_CAT,0.0049303214244824,rourkela,2021,truck,F,COUNT
mean_variable_annual,0.6837421329470954,rourkela,2021,truck,F,MEAN
month,0.0357430153434707,rourkela,2021,truck,F,MEAN
day,0.0088721950305452,rourkela,2021,truck,F,MEAN
hour,0.1288852723021414,rourkela,2021,truck,F,MEAN
day_of_week,0.0260689723415243,rourkela,2021,truck,F,MEAN
week_of_year,0.0476174500489675,rourkela,2021,truck,F,MEAN
quarter,0.0017639215264979,rourkela,2021,truck,F,MEAN
part_of_day,0.0036274828457327,rourkela,2021,truck,F,MEAN
FUNC_CLASS,0.030308442813583,rourkela,2021,truck,F,MEAN
SPEED_CAT,0.0086538992087985,rourkela,2021,truck,F,MEAN
LANE_CAT,0.0247172155916429,rourkela,2021,truck,F,MEAN
mean_variable_annual,0.3632920078960803,shilong,2021,car,F,COUNT
month,0.0403032445832194,shilong,2021,car,F,COUNT
day,0.0371123883258724,shilong,2021,car,F,COUNT
hour,0.184333409790958,shilong,2021,car,F,COUNT
day_of_week,0.0352598345970326,shilong,2021,car,F,COUNT
week_of_year,0.1754149121425603,shilong,2021,car,F,COUNT
quarter,0.0,shilong,2021,car,F,COUNT
part_of_day,0.0,shilong,2021,car,F,COUNT
FUNC_CLASS,0.1133745186540691,shilong,2021,car,F,COUNT
SPEED_CAT,0.0441396854766621,shilong,2021,car,F,COUNT
LANE_CAT,0.0067699985335455,shilong,2021,car,F,COUNT
mean_variable_annual,0.4595678919998786,shilong,2021,car,F,MEAN
month,0.0163096193227409,shilong,2021,car,F,MEAN
day,0.0203794023631356,shilong,2021,car,F,MEAN
hour,0.2796475870582728,shilong,2021,car,F,MEAN
day_of_week,0.0762854791057667,shilong,2021,car,F,MEAN
week_of_year,0.0794198388832057,shilong,2021,car,F,MEAN
quarter,0.0014886071558453,shilong,2021,car,F,MEAN
part_of_day,0.001532053762418,shilong,2021,car,F,MEAN
FUNC_CLASS,0.038800608020347,shilong,2021,car,F,MEAN
SPEED_CAT,0.0188951991565984,shilong,2021,car,F,MEAN
LANE_CAT,0.0076737131717904,shilong,2021,car,F,MEAN
mean_variable_annual,0.3564289614653003,shilong,2021,truck,F,COUNT
month,0.1047317578020498,shilong,2021,truck,F,COUNT
day,0.0380579619150584,shilong,2021,truck,F,COUNT
hour,0.1426183610010148,shilong,2021,truck,F,COUNT
day_of_week,0.0214795476455156,shilong,2021,truck,F,COUNT
week_of_year,0.2271330486880439,shilong,2021,truck,F,COUNT
quarter,0.0060439947046812,shilong,2021,truck,F,COUNT
part_of_day,0.0014677744260905,shilong,2021,truck,F,COUNT
FUNC_CLASS,0.0724004919781752,shilong,2021,truck,F,COUNT
SPEED_CAT,0.0108083399858761,shilong,2021,truck,F,COUNT
LANE_CAT,0.0188297603881936,shilong,2021,truck,F,COUNT
mean_variable_annual,0.434424210415304,shilong,2021,truck,F,MEAN
month,0.0480358226810504,shilong,2021,truck,F,MEAN
day,0.0181325379964274,shilong,2021,truck,F,MEAN
hour,0.262223005599716,shilong,2021,truck,F,MEAN
day_of_week,0.0931428696286424,shilong,2021,truck,F,MEAN
week_of_year,0.0844534074859811,shilong,2021,truck,F,MEAN
quarter,0.0005608203015938,shilong,2021,truck,F,MEAN
part_of_day,0.0071624332033152,shilong,2021,truck,F,MEAN
FUNC_CLASS,0.0297128074776355,shilong,2021,truck,F,MEAN
SPEED_CAT,0.0120548558333097,shilong,2021,truck,F,MEAN
LANE_CAT,0.010097229377024,shilong,2021,truck,F,MEAN
mean_variable_annual,0.2890563645420926,shivamogga,2021,car,F,COUNT
month,0.1176026656787645,shivamogga,2021,car,F,COUNT
day,0.0136796299237796,shivamogga,2021,car,F,COUNT
hour,0.1963070581078759,shivamogga,2021,car,F,COUNT
day_of_week,0.0240533112052818,shivamogga,2021,car,F,COUNT
week_of_year,0.2760726233276563,shivamogga,2021,car,F,COUNT
quarter,0.0030691764168926,shivamogga,2021,car,F,COUNT
part_of_day,0.0018574871194007,shivamogga,2021,car,F,COUNT
FUNC_CLASS,0.01992954557298,shivamogga,2021,car,F,COUNT
SPEED_CAT,0.0444497196962742,shivamogga,2021,car,F,COUNT
LANE_CAT,0.0139224184090012,shivamogga,2021,car,F,COUNT
mean_variable_annual,0.6774583692404937,shivamogga,2021,car,F,MEAN
month,0.0188384013890889,shivamogga,2021,car,F,MEAN
day,0.0070294227974517,shivamogga,2021,car,F,MEAN
hour,0.2024724099019531,shivamogga,2021,car,F,MEAN
day_of_week,0.0204664682570615,shivamogga,2021,car,F,MEAN
week_of_year,0.0424568454654216,shivamogga,2021,car,F,MEAN
quarter,0.0050861659736069,shivamogga,2021,car,F,MEAN
part_of_day,0.0076725336141297,shivamogga,2021,car,F,MEAN
FUNC_CLASS,0.0067551800674245,shivamogga,2021,car,F,MEAN
SPEED_CAT,0.0061573236437406,shivamogga,2021,car,F,MEAN
LANE_CAT,0.0056068796496271,shivamogga,2021,car,F,MEAN
mean_variable_annual,0.3216461683547845,shivamogga,2021,truck,F,COUNT
month,0.0470455236191743,shivamogga,2021,truck,F,COUNT
day,0.0218356606598819,shivamogga,2021,truck,F,COUNT
hour,0.2389591331770051,shivamogga,2021,truck,F,COUNT
day_of_week,0.0852352919234526,shivamogga,2021,truck,F,COUNT
week_of_year,0.1891821470340689,shivamogga,2021,truck,F,COUNT
quarter,0.0017932970147557,shivamogga,2021,truck,F,COUNT
part_of_day,0.0079521612308509,shivamogga,2021,truck,F,COUNT
FUNC_CLASS,0.0305575661230693,shivamogga,2021,truck,F,COUNT
SPEED_CAT,0.0423062208735975,shivamogga,2021,truck,F,COUNT
LANE_CAT,0.013486829989359,shivamogga,2021,truck,F,COUNT
mean_variable_annual,0.6565511410031728,shivamogga,2021,truck,F,MEAN
month,0.011655377726665,shivamogga,2021,truck,F,MEAN
day,0.0088595056148377,shivamogga,2021,truck,F,MEAN
hour,0.1850988694242325,shivamogga,2021,truck,F,MEAN
day_of_week,0.0232553862796657,shivamogga,2021,truck,F,MEAN
week_of_year,0.0691612442953251,shivamogga,2021,truck,F,MEAN
quarter,0.0015264648262025,shivamogga,2021,truck,F,MEAN
part_of_day,0.0168813245894227,shivamogga,2021,truck,F,MEAN
FUNC_CLASS,0.0117013202728382,shivamogga,2021,truck,F,MEAN
SPEED_CAT,0.0106945148251458,shivamogga,2021,truck,F,MEAN
LANE_CAT,0.0046148511424917,shivamogga,2021,truck,F,MEAN
mean_variable_annual,0.4880378590954416,surat,2021,car,F,COUNT
month,0.0852831042196502,surat,2021,car,F,COUNT
day,0.0157077767539544,surat,2021,car,F,COUNT
hour,0.1382952202985,surat,2021,car,F,COUNT
day_of_week,0.0254034878363049,surat,2021,car,F,COUNT
week_of_year,0.1793221207878959,surat,2021,car,F,COUNT
quarter,0.0162119243285874,surat,2021,car,F,COUNT
part_of_day,0.0052748231675282,surat,2021,car,F,COUNT
FUNC_CLASS,0.0188264535467302,surat,2021,car,F,COUNT
SPEED_CAT,0.0106187161646234,surat,2021,car,F,COUNT
LANE_CAT,0.017018513800783,surat,2021,car,F,COUNT
mean_variable_annual,0.7101069036684191,surat,2021,car,F,MEAN
month,0.0159730507114522,surat,2021,car,F,MEAN
day,0.004232051244617,surat,2021,car,F,MEAN
hour,0.1645816434282106,surat,2021,car,F,MEAN
day_of_week,0.00814889082348,surat,2021,car,F,MEAN
week_of_year,0.0664211262304298,surat,2021,car,F,MEAN
quarter,0.0002959191351933,surat,2021,car,F,MEAN
part_of_day,0.0070733745228337,surat,2021,car,F,MEAN
FUNC_CLASS,0.0106952523220526,surat,2021,car,F,MEAN
SPEED_CAT,0.0067364896269834,surat,2021,car,F,MEAN
LANE_CAT,0.0057352982863278,surat,2021,car,F,MEAN
mean_variable_annual,0.6572021976644935,surat,2021,truck,F,COUNT
month,0.0369077681621097,surat,2021,truck,F,COUNT
day,0.0190930526139564,surat,2021,truck,F,COUNT
hour,0.0697410052124914,surat,2021,truck,F,COUNT
day_of_week,0.0605719554853163,surat,2021,truck,F,COUNT
week_of_year,0.1095711004611072,surat,2021,truck,F,COUNT
quarter,0.0,surat,2021,truck,F,COUNT
part_of_day,0.0039161632678581,surat,2021,truck,F,COUNT
FUNC_CLASS,0.0199810447294201,surat,2021,truck,F,COUNT
SPEED_CAT,0.0051905584193635,surat,2021,truck,F,COUNT
LANE_CAT,0.0178251539838833,surat,2021,truck,F,COUNT
mean_variable_annual,0.7509589845560508,surat,2021,truck,F,MEAN
month,0.0363239088001254,surat,2021,truck,F,MEAN
day,0.010214037078354,surat,2021,truck,F,MEAN
hour,0.1120298164515943,surat,2021,truck,F,MEAN
day_of_week,0.0083967474321484,surat,2021,truck,F,MEAN
week_of_year,0.0580863000378642,surat,2021,truck,F,MEAN
quarter,0.0013273461843275,surat,2021,truck,F,MEAN
part_of_day,0.0022727057588621,surat,2021,truck,F,MEAN
FUNC_CLASS,0.0130604957138573,surat,2021,truck,F,MEAN
SPEED_CAT,0.003871449794366,surat,2021,truck,F,MEAN
LANE_CAT,0.0034582081924495,surat,2021,truck,F,MEAN
mean_variable_annual,0.3866705851019734,tiruchirappalli,2021,car,F,COUNT
month,0.0504154095014548,tiruchirappalli,2021,car,F,COUNT
day,0.0234507818392377,tiruchirappalli,2021,car,F,COUNT
hour,0.1734034177754153,tiruchirappalli,2021,car,F,COUNT
day_of_week,0.0383165783179017,tiruchirappalli,2021,car,F,COUNT
week_of_year,0.2682789177365864,tiruchirappalli,2021,car,F,COUNT
quarter,0.0022082893640707,tiruchirappalli,2021,car,F,COUNT
part_of_day,0.0034181374769832,tiruchirappalli,2021,car,F,COUNT
FUNC_CLASS,0.0053176746125309,tiruchirappalli,2021,car,F,COUNT
SPEED_CAT,0.0384331771811963,tiruchirappalli,2021,car,F,COUNT
LANE_CAT,0.0100870310926491,tiruchirappalli,2021,car,F,COUNT
mean_variable_annual,0.7083638887668399,tiruchirappalli,2021,car,F,MEAN
month,0.0132264760900229,tiruchirappalli,2021,car,F,MEAN
day,0.0088697228561862,tiruchirappalli,2021,car,F,MEAN
hour,0.1815574634899664,tiruchirappalli,2021,car,F,MEAN
day_of_week,0.0303014322512095,tiruchirappalli,2021,car,F,MEAN
week_of_year,0.0422806954955605,tiruchirappalli,2021,car,F,MEAN
quarter,0.0004872840630534,tiruchirappalli,2021,car,F,MEAN
part_of_day,0.0011906689667331,tiruchirappalli,2021,car,F,MEAN
FUNC_CLASS,0.0045172260854575,tiruchirappalli,2021,car,F,MEAN
SPEED_CAT,0.0060771209731061,tiruchirappalli,2021,car,F,MEAN
LANE_CAT,0.0031280209618641,tiruchirappalli,2021,car,F,MEAN
mean_variable_annual,0.6247241011709426,tiruchirappalli,2021,truck,F,COUNT
month,0.0380957700468588,tiruchirappalli,2021,truck,F,COUNT
day,0.0262325125054503,tiruchirappalli,2021,truck,F,COUNT
hour,0.1169602262982299,tiruchirappalli,2021,truck,F,COUNT
day_of_week,0.0586340775565923,tiruchirappalli,2021,truck,F,COUNT
week_of_year,0.1029097664114779,tiruchirappalli,2021,truck,F,COUNT
quarter,0.0014837947364375,tiruchirappalli,2021,truck,F,COUNT
part_of_day,0.0049235550085457,tiruchirappalli,2021,truck,F,COUNT
FUNC_CLASS,0.0035615664699275,tiruchirappalli,2021,truck,F,COUNT
SPEED_CAT,0.0129551686291874,tiruchirappalli,2021,truck,F,COUNT
LANE_CAT,0.0095194611663498,tiruchirappalli,2021,truck,F,COUNT
mean_variable_annual,0.7419437929329583,tiruchirappalli,2021,truck,F,MEAN
month,0.0114258227034871,tiruchirappalli,2021,truck,F,MEAN
day,0.0092867842098114,tiruchirappalli,2021,truck,F,MEAN
hour,0.1476654428720203,tiruchirappalli,2021,truck,F,MEAN
day_of_week,0.025369975768392,tiruchirappalli,2021,truck,F,MEAN
week_of_year,0.0433503741296206,tiruchirappalli,2021,truck,F,MEAN
quarter,0.0021287809381658,tiruchirappalli,2021,truck,F,MEAN
part_of_day,0.0034137092517075,tiruchirappalli,2021,truck,F,MEAN
FUNC_CLASS,0.0057460416302876,tiruchirappalli,2021,truck,F,MEAN
SPEED_CAT,0.0058341924226047,tiruchirappalli,2021,truck,F,MEAN
LANE_CAT,0.0038350831409444,tiruchirappalli,2021,truck,F,MEAN
mean_variable_annual,0.390878859451328,tiruppur,2021,car,F,COUNT
month,0.0465237425122701,tiruppur,2021,car,F,COUNT
day,0.02687570780542,tiruppur,2021,car,F,COUNT
hour,0.2568597804756236,tiruppur,2021,car,F,COUNT
day_of_week,0.0494766869068496,tiruppur,2021,car,F,COUNT
week_of_year,0.1444141832303945,tiruppur,2021,car,F,COUNT
quarter,0.0023571929835668,tiruppur,2021,car,F,COUNT
part_of_day,0.0022785808105903,tiruppur,2021,car,F,COUNT
FUNC_CLASS,0.0327196788954505,tiruppur,2021,car,F,COUNT
SPEED_CAT,0.0282258019011917,tiruppur,2021,car,F,COUNT
LANE_CAT,0.0193897850273144,tiruppur,2021,car,F,COUNT
mean_variable_annual,0.5781771625188046,tiruppur,2021,car,F,MEAN
month,0.0160520130868952,tiruppur,2021,car,F,MEAN
day,0.0177636405487989,tiruppur,2021,car,F,MEAN
hour,0.2181880207858748,tiruppur,2021,car,F,MEAN
day_of_week,0.0323116320383458,tiruppur,2021,car,F,MEAN
week_of_year,0.0787140613800084,tiruppur,2021,car,F,MEAN
quarter,0.0017524310159599,tiruppur,2021,car,F,MEAN
part_of_day,0.0104395651223422,tiruppur,2021,car,F,MEAN
FUNC_CLASS,0.0212286460024246,tiruppur,2021,car,F,MEAN
SPEED_CAT,0.0102514339640364,tiruppur,2021,car,F,MEAN
LANE_CAT,0.0151213935365086,tiruppur,2021,car,F,MEAN
mean_variable_annual,0.4038152413961471,tiruppur,2021,truck,F,COUNT
month,0.0255526531391091,tiruppur,2021,truck,F,COUNT
day,0.0211704649673918,tiruppur,2021,truck,F,COUNT
hour,0.2933563384221956,tiruppur,2021,truck,F,COUNT
day_of_week,0.0935890676802192,tiruppur,2021,truck,F,COUNT
week_of_year,0.1099591112633841,tiruppur,2021,truck,F,COUNT
quarter,0.0034242534278,tiruppur,2021,truck,F,COUNT
part_of_day,0.0059462775540923,tiruppur,2021,truck,F,COUNT
FUNC_CLASS,0.0264978755550888,tiruppur,2021,truck,F,COUNT
SPEED_CAT,0.0054050326263532,tiruppur,2021,truck,F,COUNT
LANE_CAT,0.0112836839682183,tiruppur,2021,truck,F,COUNT
mean_variable_annual,0.6596599850430197,tiruppur,2021,truck,F,MEAN
month,0.0123626979008048,tiruppur,2021,truck,F,MEAN
day,0.0066716196727957,tiruppur,2021,truck,F,MEAN
hour,0.2149937621026967,tiruppur,2021,truck,F,MEAN
day_of_week,0.0155281512624996,tiruppur,2021,truck,F,MEAN
week_of_year,0.0626799346932873,tiruppur,2021,truck,F,MEAN
quarter,0.0015594496866637,tiruppur,2021,truck,F,MEAN
part_of_day,0.0016410136511236,tiruppur,2021,truck,F,MEAN
FUNC_CLASS,0.0136978024897904,tiruppur,2021,truck,F,MEAN
SPEED_CAT,0.0083451295214657,tiruppur,2021,truck,F,MEAN
LANE_CAT,0.0028604539758522,tiruppur,2021,truck,F,MEAN
mean_variable_annual,0.4884844637865853,vadodara,2021,car,F,COUNT
month,0.0852511942935919,vadodara,2021,car,F,COUNT
day,0.0169280842335703,vadodara,2021,car,F,COUNT
hour,0.0796639624590749,vadodara,2021,car,F,COUNT
day_of_week,0.0301617703582491,vadodara,2021,car,F,COUNT
week_of_year,0.2117773752138889,vadodara,2021,car,F,COUNT
quarter,0.0186539409645904,vadodara,2021,car,F,COUNT
part_of_day,0.0081440459129718,vadodara,2021,car,F,COUNT
FUNC_CLASS,0.0419191401144395,vadodara,2021,car,F,COUNT
SPEED_CAT,0.0070762508507255,vadodara,2021,car,F,COUNT
LANE_CAT,0.0119397718123119,vadodara,2021,car,F,COUNT
mean_variable_annual,0.6387960665026108,vadodara,2021,car,F,MEAN
month,0.0162377733342886,vadodara,2021,car,F,MEAN
day,0.0049254298027109,vadodara,2021,car,F,MEAN
hour,0.2453398967942963,vadodara,2021,car,F,MEAN
day_of_week,0.0039032613511591,vadodara,2021,car,F,MEAN
week_of_year,0.0555221928421236,vadodara,2021,car,F,MEAN
quarter,0.0005849718260956,vadodara,2021,car,F,MEAN
part_of_day,0.0139106694719343,vadodara,2021,car,F,MEAN
FUNC_CLASS,0.0095760196837187,vadodara,2021,car,F,MEAN
SPEED_CAT,0.0069386774789725,vadodara,2021,car,F,MEAN
LANE_CAT,0.004265040912089,vadodara,2021,car,F,MEAN
mean_variable_annual,0.7199658669919491,vadodara,2021,truck,F,COUNT
month,0.0238520603989331,vadodara,2021,truck,F,COUNT
day,0.0160256845239693,vadodara,2021,truck,F,COUNT
hour,0.0550167575582002,vadodara,2021,truck,F,COUNT
day_of_week,0.0403850816798144,vadodara,2021,truck,F,COUNT
week_of_year,0.1301357800825033,vadodara,2021,truck,F,COUNT
quarter,0.0022175654601779,vadodara,2021,truck,F,COUNT
part_of_day,0.0013768642845941,vadodara,2021,truck,F,COUNT
FUNC_CLASS,0.0093174969707012,vadodara,2021,truck,F,COUNT
SPEED_CAT,0.0017068420491569,vadodara,2021,truck,F,COUNT
LANE_CAT,0.0,vadodara,2021,truck,F,COUNT
mean_variable_annual,0.6510011866862975,vadodara,2021,truck,F,MEAN
month,0.0166231645581889,vadodara,2021,truck,F,MEAN
day,0.0078923156240053,vadodara,2021,truck,F,MEAN
hour,0.2211436592292228,vadodara,2021,truck,F,MEAN
day_of_week,0.0095248374864008,vadodara,2021,truck,F,MEAN
week_of_year,0.0539831072243389,vadodara,2021,truck,F,MEAN
quarter,0.0002217877588738,vadodara,2021,truck,F,MEAN
part_of_day,0.0155168436579935,vadodara,2021,truck,F,MEAN
FUNC_CLASS,0.014478727365881,vadodara,2021,truck,F,MEAN
SPEED_CAT,0.0058384344021496,vadodara,2021,truck,F,MEAN
LANE_CAT,0.0037759360066477,vadodara,2021,truck,F,MEAN
mean_variable_annual,0.2573458124634566,varanashi,2021,car,F,COUNT
month,0.0919615274613867,varanashi,2021,car,F,COUNT
day,0.0178955444907531,varanashi,2021,car,F,COUNT
hour,0.1868075300536614,varanashi,2021,car,F,COUNT
day_of_week,0.0149772221715365,varanashi,2021,car,F,COUNT
week_of_year,0.2558077376420798,varanashi,2021,car,F,COUNT
quarter,0.021238112636962,varanashi,2021,car,F,COUNT
part_of_day,0.001194764354492,varanashi,2021,car,F,COUNT
FUNC_CLASS,0.0530064501109856,varanashi,2021,car,F,COUNT
SPEED_CAT,0.0149164567340116,varanashi,2021,car,F,COUNT
LANE_CAT,0.0848488418806742,varanashi,2021,car,F,COUNT
mean_variable_annual,0.5814785768165979,varanashi,2021,car,F,MEAN
month,0.0329747737246964,varanashi,2021,car,F,MEAN
day,0.0088193844851207,varanashi,2021,car,F,MEAN
hour,0.2294396115293164,varanashi,2021,car,F,MEAN
day_of_week,0.0248208516946286,varanashi,2021,car,F,MEAN
week_of_year,0.0721419878321764,varanashi,2021,car,F,MEAN
quarter,0.0006785229826904,varanashi,2021,car,F,MEAN
part_of_day,0.0225461071401677,varanashi,2021,car,F,MEAN
FUNC_CLASS,0.0150060272572707,varanashi,2021,car,F,MEAN
SPEED_CAT,0.0076497747520281,varanashi,2021,car,F,MEAN
LANE_CAT,0.0044443817853062,varanashi,2021,car,F,MEAN
mean_variable_annual,0.3612751299457319,varanashi,2021,truck,F,COUNT
month,0.0861760761034863,varanashi,2021,truck,F,COUNT
day,0.0134360612152705,varanashi,2021,truck,F,COUNT
hour,0.2090737483514935,varanashi,2021,truck,F,COUNT
day_of_week,0.0435791878700458,varanashi,2021,truck,F,COUNT
week_of_year,0.2130204909327876,varanashi,2021,truck,F,COUNT
quarter,0.0023854953694162,varanashi,2021,truck,F,COUNT
part_of_day,0.0067023127763808,varanashi,2021,truck,F,COUNT
FUNC_CLASS,0.0366000204910613,varanashi,2021,truck,F,COUNT
SPEED_CAT,0.0065531799596376,varanashi,2021,truck,F,COUNT
LANE_CAT,0.0211982969846881,varanashi,2021,truck,F,COUNT
mean_variable_annual,0.5534226897495427,varanashi,2021,truck,F,MEAN
month,0.0365443174051319,varanashi,2021,truck,F,MEAN
day,0.0137002350920342,varanashi,2021,truck,F,MEAN
hour,0.2412646815481936,varanashi,2021,truck,F,MEAN
day_of_week,0.0306784758443708,varanashi,2021,truck,F,MEAN
week_of_year,0.0891545838435315,varanashi,2021,truck,F,MEAN
quarter,0.0057316179698148,varanashi,2021,truck,F,MEAN
part_of_day,0.0044405643817153,varanashi,2021,truck,F,MEAN
FUNC_CLASS,0.0153625899534928,varanashi,2021,truck,F,MEAN
SPEED_CAT,0.0059840847467633,varanashi,2021,truck,F,MEAN
LANE_CAT,0.0037161594654083,varanashi,2021,truck,F,MEAN
mean_variable_annual,0.3957039311673564,vijaywada,2021,car,F,COUNT
month,0.1839597448182176,vijaywada,2021,car,F,COUNT
day,0.0134283674154733,vijaywada,2021,car,F,COUNT
hour,0.1974512140742003,vijaywada,2021,car,F,COUNT
day_of_week,0.0145671712174962,vijaywada,2021,car,F,COUNT
week_of_year,0.1316964185658436,vijaywada,2021,car,F,COUNT
quarter,0.0190777743067774,vijaywada,2021,car,F,COUNT
part_of_day,0.0069354257660334,vijaywada,2021,car,F,COUNT
FUNC_CLASS,0.0204786534562524,vijaywada,2021,car,F,COUNT
SPEED_CAT,0.0077087977107142,vijaywada,2021,car,F,COUNT
LANE_CAT,0.0089925015016347,vijaywada,2021,car,F,COUNT
