city,year,vehicle,COUNT,CO_TOTAL,CO_TOTAL_ff,MEAN,N2O_TOTAL,N2O_TOTAL_ff,NH3_TOTAL,NH3_TOTAL_ff,NOX_TOTAL,NOX_TOTAL_ff,PB_TOTAL,PB_TOTAL_ff,PM_10_TOTAL,PM_10_TOTAL_ff,PM_2.5_TOTAL,PM_2.5_TOTAL_ff,VOC_TOTAL,VOC_TOTAL_ff,co2,co2_ff,ff,road_length_km,co2_congestion,gini_bc,gini_co2_total_congestion,petrol,diesel
agartala,2021,2w,178934251.9156909,19.00344411028214,18.114674731727643,14.1664992207639,0.11211697641792619,0.11160368948518481,0.0737949387522821,0.0732012741330197,2.4256644365448303,2.374159233135191,0.009779977459033426,0.009764420459478994,0.2892221947307205,0.2885484971267898,0.25506350369694336,0.2543334205658929,4.862737571184553,4.829554636852119,8185.4782009882065,7977.233644860029,15.967929859165489,937.2254104374581,208.24455612817746,0.8575731312414799,0.4986243086806058,8954.665225059276,783.460189352725
agartala,2021,3w,40753970.88524589,4.5905304372536415,4.375836571221963,14.1664992207639,0.025535703442797847,0.02541879748159274,0.2605161933752825,0.2584203958942249,1.0881946504368716,1.0650885332115774,0.00542457505433189,0.005415946188666632,0.08281189035288172,0.08261899308177276,0.07303136234353995,0.07282232041903158,1.733260277672961,1.7214326474270154,6394.750496701338,6232.06336394772,15.967929859165489,937.2254104374581,162.68713275361824,0.8575731312414799,0.4986243086806058,8954.665225059276,783.460189352725
agartala,2021,hdv,254147082.0,10.697162884214167,10.20912696407776,13.58382596874192,0.14962695006886856,0.14962695006886856,0.04294447721564228,0.04294447721564228,42.558708719082524,40.515672270453464,2.1766528736021677,2.1354757113002822,1.2752240956187373,1.2447650109118629,0.9163551267564909,0.8902385730747288,1.4021841638857846,1.334503376529179,7286.352418418083,6874.900671798017,15.727900494303412,937.2254104374581,411.45174662006593,0.8575731312414799,0.4986243086806058,8954.665225059276,783.460189352725
agartala,2021,lmv,32057825.199063227,1.2377422155019362,1.118184354640699,14.1664992207639,0.023355591330486803,0.023134516668486153,0.03535436471424399,0.03478343361460127,0.8336351147813893,0.7960579458315812,8.890661048081721,8.74870102066062,2.2458217904744404,2.219518794336937,1.0167729047326828,1.0055306930094396,0.504622746143522,0.49758561145494423,9632.1296839075,8973.96125525225,15.967929859165489,937.2254104374581,658.16842865525,0.8575731312414799,0.4986243086806058,8954.665225059276,783.460189352725
agartala,2022,2w,200820803.8678557,22.335601090301108,20.19817885719013,18.236635685997832,0.14157211211050438,0.14016065515108825,0.08980829089287821,0.08820940738395493,2.925222300498362,2.787327036518234,0.011068409925284723,0.011017308089140039,0.33251096791148926,0.3306718409437873,0.29679371362349644,0.29486353185389846,6.148673413437286,6.061464433788521,9476.916636511156,8963.241035046787,22.255316977093944,937.2254104374581,513.6756014643688,0.8575731312414799,0.4909057494144064,9784.90471260171,834.0888039982964
agartala,2022,3w,49059301.07742195,5.7871455415962,5.233340273636429,18.236635685997832,0.034585206006674515,0.03424039565537554,0.340064098978783,0.33400983745762164,1.4075730658413352,1.341219934507542,0.00658490191632836,0.0065545000265331225,0.10211822628128428,0.10155340766784898,0.09114901621751789,0.09055623354947583,2.350718279037651,2.3173771453048757,7941.139314825923,7510.707174256066,22.255316977093944,937.2254104374581,430.43214056985744,0.8575731312414799,0.4909057494144064,9784.90471260171,834.0888039982964
agartala,2022,hdv,289915806.0,11.864678954674007,11.156805579935906,13.726294417478798,0.1667115000918663,0.1667115000918663,0.04784791920162431,0.04784791920162431,47.19254897783391,44.229219576270694,2.4215669167128104,2.3618389940309403,1.4176517320337803,1.3734717767711548,1.0181894555603723,0.9803083860363103,1.554860194729316,1.4566922432062588,8051.799579267017,7454.581420492969,16.541661717250914,937.2254104374581,597.2181587740479,0.8575731312414799,0.4909057494144064,9784.90471260171,834.0888039982964
agartala,2022,lmv,41932543.05472234,1.5179588051152955,1.2206175903753111,18.236635685997832,0.03400846965504344,0.0333128067566179,0.04926674676273527,0.04752888831240356,1.1116320247961817,1.0023467339189027,11.359812824093249,10.94059691115654,2.9476828475815626,2.869964321646177,1.354276154695943,1.3209109292428325,0.7324292051587542,0.7114205285869527,11844.564279225988,10200.054732236638,22.255316977093944,937.2254104374581,1644.5095469893495,0.8575731312414799,0.4909057494144064,9784.90471260171,834.0888039982964
agartala,2023,2w,209943426.58838832,24.68563706898633,23.49479141920101,23.14725297780826,0.17187978824853264,0.17036014056648735,0.11002343919034982,0.10827864753171781,3.3944737699063965,3.2548440515389503,0.013130941134631105,0.013021242685661885,0.3961111818489275,0.3932378928636058,0.35436222163537395,0.35165861166510426,7.469117666116788,7.39060413130963,10906.470874177347,10512.559834133204,26.04695494644718,937.2254104374581,393.9110400441423,0.8575731312414799,0.5479641046533693,10373.307299935488,837.0188222797042
agartala,2023,3w,49672557.67235459,6.194591689422787,5.89576194705356,23.14725297780826,0.04066671118608645,0.04030716295752464,0.40348849505885725,0.39708982795925235,1.5819258224727228,1.5168542172571242,0.007565916005540687,0.007502708864306135,0.11781917459122901,0.1169645444971415,0.10540137812953025,0.10459721730370615,2.765604322752151,2.7365329677456223,8851.188391358775,8531.508371571465,26.04695494644718,937.2254104374581,319.6800197873108,0.8575731312414799,0.5479641046533693,10373.307299935488,837.0188222797042
agartala,2023,hdv,238774894.0,12.34977199402793,11.88684918489915,14.036144163477248,0.17504073435316117,0.17504073435316117,0.05023849530301038,0.05023849530301038,49.09971064461782,47.161779538078896,2.5354116100161974,2.4960264289332894,1.4821466564028536,1.4531898069641223,1.0634819386606258,1.038678246159721,1.617709353149933,1.5534944937134632,8332.09042747913,7951.566423888387,15.786661769072369,937.2254104374581,380.5240035907427,0.8575731312414799,0.5479641046533693,10373.307299935488,837.0188222797042
agartala,2023,lmv,45044482.73925709,1.49789146517595,1.3190873356326032,23.14725297780826,0.04188060429987778,0.0411621396456389,0.06068047667445736,0.05887477810575782,1.2397315537159843,1.1391996676997662,13.30058735486241,12.827559041441319,3.5161013483407695,3.4297149012852692,1.6245521336462698,1.5877900616577747,0.8980402810033067,0.8790822256112706,12521.569512270882,11334.519932296904,26.04695494644718,937.2254104374581,1187.0495799739783,0.8575731312414799,0.5479641046533693,10373.307299935488,837.0188222797042
agra,2021,2w,1038697834.9265214,84.38131625331489,80.76486349953868,13.028827640847188,0.4709217468645004,0.46888526746446835,0.56294462521917,0.5590271846341935,11.127287615663223,10.913390681300188,0.035542529654723265,0.03546927751355813,1.0784447283883356,1.0759258698348655,0.9698340797671419,0.9672061688295119,22.05027555650435,21.908452180152914,37777.74010434969,37012.89786146085,14.561346695039795,2887.772002235899,764.8422428888371,0.9212118577020268,0.6032379919100817,33601.62917550692,4743.101974722683
