fc,co2_total,co2_total_ff,co2_congestion_total,year,city
2,12.643830921078518,11.015156946477155,1.6286739746013623,2021,siliguri
3,388.5714122128247,339.58230996288114,48.98910224994358,2021,siliguri
4,819.2831795825449,737.8491651131303,81.43401446941463,2021,siliguri
5,12533.53204602399,12097.150207222414,436.38183880157635,2021,siliguri
1,688.6635058891261,576.5147729337876,112.14873295533856,2022,siliguri
2,36.60209486339458,30.690834444970044,5.911260418424541,2022,siliguri
3,732.7642644943219,601.4465325575344,131.31773193678748,2022,siliguri
4,1034.733056099579,890.795967933884,143.93708816569512,2022,siliguri
5,11470.368138354837,10968.505678868514,501.86245948632353,2022,siliguri
1,881.6546279813836,739.120101784664,142.53452619671955,2023,siliguri
2,55.264232934893585,45.08314523099432,10.181087703899275,2023,siliguri
3,1030.8000011410634,877.8965415389538,152.9034596021096,2023,siliguri
4,1403.7701581434733,1214.5787918918027,189.1913662516707,2023,siliguri
5,13811.570112369085,13365.440473456001,446.12963891308397,2023,siliguri
1,8027.100246277609,7547.231833444246,479.86841283336184,2021,solapur
2,1457.1381738529142,1386.80413388238,70.33403997053409,2021,solapur
3,4563.714972193274,4327.88794825971,235.82702393356337,2021,solapur
4,8208.514240503999,7910.826448239808,297.68779226419093,2021,solapur
5,90160.61859214297,88367.3574601454,1793.2611319975647,2021,solapur
1,10215.646246885763,9440.579471556626,775.0667753291359,2022,solapur
2,1450.2876088229189,1346.119894958903,104.16771386401606,2022,solapur
3,5059.387001555834,4726.508472466762,332.8785290890715,2022,solapur
4,8822.59671720274,8502.568113025578,320.0286041771617,2022,solapur
5,89568.89863351017,87973.20565140426,1595.6929821059018,2022,solapur
1,14184.355528465696,13078.474863379433,1105.8806650862641,2023,solapur
2,1872.547340858095,1760.727075078052,111.82026578004307,2023,solapur
3,5188.246046786477,4829.255636787665,358.990409998811,2023,solapur
4,10547.085120936283,10099.1740458656,447.91107507068347,2023,solapur
5,106221.16964661871,104310.24687307929,1910.9227735394102,2023,solapur
1,1721.2456953825433,1570.3294454925265,150.9162498900168,2021,srinagar
2,293.1581220610412,275.1103671336017,18.04775492743948,2021,srinagar
3,1970.3289779448078,1806.9994021151222,163.32957582968558,2021,srinagar
4,4617.494052999822,4264.325631176485,353.16842182333716,2021,srinagar
5,66000.13123942679,64232.339392545146,1767.791846881647,2021,srinagar
1,3342.8547073036943,2868.3420610673616,474.51264623633244,2022,srinagar
2,599.0097922706279,520.1171977726532,78.8925944979747,2022,srinagar
3,3256.2894463457383,2775.8940301884454,480.39541615729286,2022,srinagar
4,6083.080241094121,5278.022208540246,805.0580325538758,2022,srinagar
5,70036.19352629606,67678.54564889696,2357.6478773990875,2022,srinagar
1,8149.660276139921,6779.805285292086,1369.8549908478342,2023,srinagar
2,1555.5736128426356,1323.4577850376095,232.11582780502602,2023,srinagar
3,8602.488367023796,6994.900210748301,1607.588156275495,2023,srinagar
4,11267.624596075919,9500.913104658675,1766.711491417243,2023,srinagar
5,80459.0755462831,77897.74839029768,2561.3271559854197,2023,srinagar
2,26218.477413553923,24735.60204882975,1482.875364724172,2021,surat
3,32204.55321434441,30127.69882666496,2076.8543876794497,2021,surat
4,64280.38696447506,61876.3334558831,2404.0535085919573,2021,surat
5,482765.9761647721,472604.60122256854,10161.374942203562,2021,surat
2,36411.52929270511,33873.99028997218,2537.539002732938,2022,surat
3,43512.03547987297,39654.185757696105,3857.8497221768625,2022,surat
4,70437.65678704619,66320.70768145044,4116.94910559575,2022,surat
5,476323.4977388988,464800.30740480014,11523.190334098688,2022,surat
2,42409.239521064024,39355.51629291482,3053.723228149205,2023,surat
3,55488.987379192695,50878.954129189275,4610.033250003418,2023,surat
4,83729.61310724333,78955.56027174409,4774.052835499236,2023,surat
5,570609.2401010134,555261.0685277522,15348.171573261196,2023,surat
1,5408.116567807921,4962.848037203981,445.26853060393904,2021,thiruvananthapuram
2,5206.407251268064,4715.16859417338,491.23865709468373,2021,thiruvananthapuram
3,6189.410620193733,5501.630490447997,687.7801297457366,2021,thiruvananthapuram
4,20921.60469193641,19537.666033068566,1383.9386588678426,2021,thiruvananthapuram
5,226322.262404714,219024.37971979528,7297.882684918749,2021,thiruvananthapuram
1,7349.828699562998,6583.717534697792,766.1111648652055,2022,thiruvananthapuram
2,6654.1360795150595,5781.743915934804,872.3921635802558,2022,thiruvananthapuram
3,8977.057507805852,7608.257643733951,1368.7998640719009,2022,thiruvananthapuram
4,23395.612831989227,21263.4224847044,2132.190347284829,2022,thiruvananthapuram
5,238134.7079846282,232218.60889805492,5916.099086573294,2022,thiruvananthapuram
1,11618.38692299458,10324.824897961273,1293.562025033307,2023,thiruvananthapuram
2,8295.192724095865,7169.321962634345,1125.8707614615196,2023,thiruvananthapuram
3,10411.747369108922,8648.902596316902,1762.8447727920181,2023,thiruvananthapuram
4,25896.4648578032,23424.620104915877,2471.8447528873207,2023,thiruvananthapuram
5,265135.1973387506,260082.0209440257,5053.176394724909,2023,thiruvananthapuram
1,553.2729602627724,519.6436675078307,33.629292754941524,2021,thoothukkudi
3,1764.720277285738,1671.3168316623396,93.40344562339845,2021,thoothukkudi
4,1810.7783819715423,1765.8069030176634,44.971478953878744,2021,thoothukkudi
5,42092.61657693708,41551.349586097094,541.2669908399779,2021,thoothukkudi
1,585.7327140043537,540.4826570009288,45.25005700342487,2022,thoothukkudi
3,2065.4449649015824,1949.9721671103525,115.47279779122981,2022,thoothukkudi
4,1994.8250444951962,1932.6561205156054,62.168923979590744,2022,thoothukkudi
5,42595.18098484989,42115.02481488326,480.15616996662163,2022,thoothukkudi
1,692.8763715799747,615.1861527447963,77.69021883517838,2023,thoothukkudi
3,2550.586436008448,2383.415736145684,167.17069986276383,2023,thoothukkudi
4,2447.4206266196866,2337.9206581908065,109.49996842888015,2023,thoothukkudi
5,52255.7044955229,51446.71599787625,808.9884976466509,2023,thoothukkudi
1,7842.06386277883,7279.647233562521,562.4166292163089,2021,tiruchirappalli
3,3508.2492644629456,3296.382861785997,211.86640267694852,2021,tiruchirappalli
4,7218.499398041527,6882.150052897665,336.3493451438615,2021,tiruchirappalli
5,121250.27096312925,119057.7724233484,2192.4985397808478,2021,tiruchirappalli
1,11178.972284096615,10373.20170225561,805.7705818410047,2022,tiruchirappalli
3,3650.005934037929,3417.1194564038633,232.88647763406556,2022,tiruchirappalli
4,7354.796277182826,6984.226825239952,370.5694519428741,2022,tiruchirappalli
5,116105.84067972504,114484.54481849709,1621.2958612279338,2022,tiruchirappalli
1,15211.30017875395,14090.464243278408,1120.8359354755423,2023,tiruchirappalli
3,4497.106498237916,4209.015075703982,288.091422533934,2023,tiruchirappalli
4,9212.191010331344,8758.498145837,453.6928644943431,2023,tiruchirappalli
5,135795.816880019,133487.5492812367,2308.2675987823072,2023,tiruchirappalli
1,910.4253257902959,804.4866294503889,105.938696339907,2021,tiruppur
2,2165.7218166631887,1972.990252204767,192.7315644584215,2021,tiruppur
3,875.6576880327275,821.3932302761566,54.26445775657084,2021,tiruppur
4,3477.570841648441,3343.3607956009027,134.21004604753796,2021,tiruppur
5,89974.64895131545,88318.84940035942,1655.7995509560212,2021,tiruppur
1,1102.1713609132973,984.4975107266896,117.67385018660777,2022,tiruppur
2,2616.7809093866413,2376.652404523894,240.12850486274746,2022,tiruppur
3,1021.8912834705548,949.3002088011793,72.59107466937533,2022,tiruppur
4,3657.273581201594,3501.55989545173,155.71368574986408,2022,tiruppur
5,93905.79559414135,92344.27610627259,1561.519487868762,2022,tiruppur
1,6303.84664737129,5618.245548221148,685.601099150141,2023,tiruppur
2,10644.885220351925,9499.0133110733,1145.8719092786246,2023,tiruppur
3,1740.0138067583932,1599.1591344592066,140.85467229918652,2023,tiruppur
4,4879.1662777485035,4596.556999698062,282.60927805044173,2023,tiruppur
5,104215.09711538935,101944.84321992855,2270.25389546079,2023,tiruppur
1,1517.177672045169,1362.5531918403954,154.6244802047736,2021,udaipur
3,4104.864381560234,3714.0867071812186,390.777674379015,2021,udaipur
4,3948.638734955339,3605.0369160067276,343.6018189486115,2021,udaipur
5,35796.14670830844,34478.33963194301,1317.8070763654287,2021,udaipur
1,2067.3211870475984,1830.0648033419843,237.25638370561404,2022,udaipur
3,5383.359533795711,4741.000086574279,642.3594472214331,2022,udaipur
4,4213.385195000326,3738.195641696905,475.18955330342135,2022,udaipur
5,32746.894834169794,31555.31388220258,1191.580951967215,2022,udaipur
1,1821.2556120745228,1580.4229786782253,240.83263339629772,2023,udaipur
3,6536.76232163311,5841.800554331301,694.9617673018092,2023,udaipur
4,5427.621565064825,4843.0574298662805,584.5641351985446,2023,udaipur
5,41409.12490058951,39881.774914381676,1527.349986207831,2023,udaipur
2,2270.548533244011,2118.7725819273824,151.7759513166288,2021,ujjain
3,2644.6476889365194,2371.11423108168,273.5334578548395,2021,ujjain
4,3012.073929577213,2697.5959287338273,314.478000843386,2021,ujjain
5,35551.75823703126,33992.108167202394,1559.6500698288667,2021,ujjain
2,2847.948104216463,2601.448983020054,246.49912119640894,2022,ujjain
3,4072.047167456008,3534.2683843940636,537.7787830619446,2022,ujjain
4,3951.922314391832,3426.9038392213533,525.018475170479,2022,ujjain
5,31964.36688190408,30409.605327101104,1554.7615548029735,2022,ujjain
2,3658.097351571861,3379.664051363418,278.43330020844326,2023,ujjain
3,4117.426348308995,3696.3118708694565,421.11447743953863,2023,ujjain
4,3993.192411420254,3578.734597685543,414.45781373471056,2023,ujjain
5,40111.630533212316,38496.40582518234,1615.2247080299758,2023,ujjain
1,16799.120986985472,15986.398211695054,812.7227752904189,2021,vadodara
2,10988.215611453672,10118.730293385908,869.4853180677643,2021,vadodara
3,9912.483685707095,8996.178088896284,916.3055968108108,2021,vadodara
4,19894.292249644994,18660.809537428224,1233.4827122167696,2021,vadodara
5,181375.49715260265,174867.30870498903,6508.188447613619,2021,vadodara
1,22367.47838176374,21417.972135087228,949.5062466765125,2022,vadodara
2,15477.468485982383,14097.337300573274,1380.13118540911,2022,vadodara
3,13379.301428457695,11712.52851100497,1666.772917452725,2022,vadodara
4,21867.436311418733,20038.979026612513,1828.4572848062185,2022,vadodara
5,159205.14174309993,151910.39240058325,7294.7493425166695,2022,vadodara
1,27202.2051821301,25992.065592031042,1210.1395900990597,2023,vadodara
2,22400.66336408736,20522.822454637782,1877.8409094495746,2023,vadodara
3,16426.350089917236,14758.878744546399,1667.4713453708366,2023,vadodara
4,26100.322722428173,24106.17824874137,1994.144473686802,2023,vadodara
5,194998.84726695213,186464.01349001128,8534.83377694084,2023,vadodara
1,3952.4541464951913,3555.104236960663,397.349909534528,2021,varanashi
2,556.658614423849,499.71829440119,56.94032002265903,2021,varanashi
3,6345.361294161097,5744.938270133544,600.4230240275526,2021,varanashi
4,8159.537325861823,7529.753955262425,629.783370599398,2021,varanashi
5,108093.08074211012,104604.43726438984,3488.6434777202726,2021,varanashi
1,5459.328600127179,4728.895913147236,730.4326869799434,2022,varanashi
2,723.2813576260464,627.4178669684306,95.86349065761581,2022,varanashi
3,8854.07198763008,7663.294999443215,1190.7769881868649,2022,varanashi
4,9471.057500986475,8428.396610613254,1042.6608903732226,2022,varanashi
5,98136.2493556562,94440.46258552269,3695.786770133514,2022,varanashi
1,6768.290292353912,5946.318681110451,821.9716112434618,2023,varanashi
2,908.7628200426152,796.3112252371386,112.45159480547653,2023,varanashi
3,9307.14463877788,8099.006052225164,1208.1385865527143,2023,varanashi
4,9597.829639445228,8614.720098697682,983.109540747545,2023,varanashi
5,108911.61767192358,105065.4842001472,3846.13347177638,2023,varanashi
1,6956.964755617825,6176.739320934505,780.2254346833203,2021,vijaywada
2,8124.097477454218,6667.933244220185,1456.1642332340339,2021,vijaywada
3,9768.104530298666,8993.17159999589,774.932930302776,2021,vijaywada
4,9399.455400435445,8675.449556780799,724.0058436546445,2021,vijaywada
5,85774.93971528456,83694.73575739627,2080.2039578882877,2021,vijaywada
1,9266.983531771684,8317.32975964125,949.6537721304342,2022,vijaywada
2,14077.94724060463,11649.702024463082,2428.2452161415467,2022,vijaywada
3,12303.07675141292,11080.254013438536,1222.8227379743832,2022,vijaywada
4,10463.949177501894,9336.882970325842,1127.0662071760532,2022,vijaywada
5,66063.24586684532,64088.38664549946,1974.8592213458548,2022,vijaywada
1,9236.528601647717,8296.853973538919,939.6746281087977,2023,vijaywada
2,9045.349976011503,7558.8018335247725,1486.5481424867307,2023,vijaywada
3,9546.943520506198,8622.111483299519,924.8320372066802,2023,vijaywada
4,10741.515716942897,9726.11012590765,1015.4055910352479,2023,vijaywada
5,89231.35253564977,86839.50320751622,2391.8493281335486,2023,vijaywada
1,1206.8556926474168,1118.6101112507774,88.24558139663947,2021,vishakhapatnam
2,7966.452753835825,7156.930878640153,809.5218751956718,2021,vishakhapatnam
3,10044.325266966465,9349.046216819439,695.2790501470254,2021,vishakhapatnam
4,15846.336556662436,14897.807328736579,948.5292279258567,2021,vishakhapatnam
5,194494.70117966417,190640.83975968673,3853.861419977456,2021,vishakhapatnam
1,1498.7903784088337,1382.3498173861951,116.44056102263859,2022,vishakhapatnam
2,11991.668170461959,10833.553074987552,1158.1150954744066,2022,vishakhapatnam
3,12421.284347380404,11332.968994909303,1088.3153524711017,2022,vishakhapatnam
4,16403.132825592853,15146.305784917035,1256.8270406758184,2022,vishakhapatnam
5,176347.60416501874,172286.89236432305,4060.711800695668,2022,vishakhapatnam
1,1886.159239655021,1734.253236231126,151.90600342389504,2023,vishakhapatnam
2,14523.64922161588,13172.067818468278,1351.5814031476018,2023,vishakhapatnam
3,15364.970068819212,14057.189997940925,1307.7800708782877,2023,vishakhapatnam
4,19269.29386469729,17926.091789790014,1343.2020749072776,2023,vishakhapatnam
5,204011.73065145445,199513.26616576928,4498.464485685164,2023,vishakhapatnam
1,1678.9616071506528,1555.6198219317344,123.34178521891846,2021,warangal
2,2991.275074975769,2782.6303084855344,208.64476649023462,2021,warangal
3,2694.253460535603,2530.946376315803,163.30708421980046,2021,warangal
4,7702.450010071126,7296.4750916758485,405.9749183952771,2021,warangal
5,105082.44274395371,102814.97678071365,2267.465963240061,2021,warangal
1,1911.5099746651392,1777.275638690077,134.23433597506232,2022,warangal
2,3092.057270399248,2814.376690820445,277.68057957880296,2022,warangal
3,2776.7116868020344,2577.4003018966982,199.31138490533598,2022,warangal
4,7443.160594550523,6955.315101456595,487.8454930939282,2022,warangal
5,100714.24954321838,98052.61751886274,2661.6320243556293,2022,warangal
1,2092.705019201255,1893.7937906234124,198.9112285778424,2023,warangal
2,3757.497642232752,3420.4378341213533,337.05980811139864,2023,warangal
3,3307.9142742301988,3070.5053953822767,237.4088788479222,2023,warangal
4,9525.246819972735,8995.141906222507,530.1049137502297,2023,warangal
5,123841.82632329583,120923.36349015783,2918.4628331379954,2023,warangal
